time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
06:05:00	21900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
06:10:00	22200	7	0	0	8	0	0	0	0	0	0	0	0	7	0	0	8
06:15:00	22500	7	5	0	10	4	0	0	4	1	0	0	1	2	5	0	5
06:20:00	22800	21	11	0	20	4	4	0	4	1	0	0	2	16	7	0	14
06:25:00	23100	29	11	0	38	4	3	0	5	0	2	0	0	25	6	0	33
06:30:00	23400	30	20	0	48	8	5	0	8	1	1	0	0	21	14	0	40
06:35:00	23700	56	28	0	76	11	7	0	12	2	0	0	2	43	21	0	62
06:40:00	24000	128	47	0	157	23	15	0	20	2	2	0	2	103	30	0	135
06:45:00	24300	272	96	0	333	52	19	0	53	9	1	0	10	211	76	0	270
06:50:00	24600	522	212	0	643	96	56	0	93	15	12	0	13	411	144	0	537
06:55:00	24900	1138	408	0	1373	214	100	0	207	23	13	0	23	901	295	0	1143
07:00:00	25200	2100	811	0	2662	414	203	0	418	38	27	0	34	1648	581	0	2210
07:05:00	25500	3872	1560	0	4974	782	406	0	794	88	42	0	80	3002	1112	0	4100
07:10:00	25800	6240	2877	0	8337	1369	779	0	1384	157	88	0	149	4714	2010	0	6804
07:15:00	26100	9061	4499	0	12899	2180	1148	0	2416	237	148	0	238	6644	3203	0	10245
07:20:00	26400	11700	6339	0	18260	3096	1505	0	4007	386	174	0	450	8218	4660	0	13803
07:25:00	26700	13660	7721	0	24199	3986	1588	0	6405	503	291	0	662	9171	5842	0	17132
07:30:00	27000	14547	8861	0	29885	4790	1537	0	9658	687	256	0	1093	9070	7068	0	19134
07:35:00	27300	14454	9465	0	34874	5222	1434	0	13446	789	364	0	1518	8443	7667	0	19910
07:40:00	27600	12737	9143	0	38468	5094	1157	0	17383	863	326	0	2055	6780	7660	0	19030
07:45:00	27900	11042	8719	0	40791	4779	932	0	21230	875	386	0	2544	5388	7401	0	17017
07:50:00	28200	8623	7545	0	41869	4165	761	0	24634	833	270	0	3107	3625	6514	0	14128
07:55:00	28500	6814	6409	0	42274	3455	643	0	27446	744	335	0	3516	2615	5431	0	11312
08:00:00	28800	5114	5277	0	42111	2690	658	0	29478	532	265	0	3783	1892	4354	0	8850
08:05:00	29100	3629	4122	0	41618	1890	553	0	30815	511	110	0	4184	1228	3459	0	6619
08:10:00	29400	2415	2866	0	41167	1342	290	0	31867	356	84	0	4456	717	2492	0	4844
08:15:00	29700	1741	2075	0	40833	1021	114	0	32774	258	98	0	4616	462	1863	0	3443
08:20:00	30000	1223	1479	0	40577	590	144	0	33220	212	56	0	4772	421	1279	0	2585
08:25:00	30300	1005	1164	0	40418	439	180	0	33479	130	37	0	4865	436	947	0	2074
08:30:00	30600	741	805	0	40354	322	84	0	33717	113	13	0	4965	306	708	0	1672
08:35:00	30900	684	750	0	40288	246	114	0	33849	88	26	0	5027	350	610	0	1412
08:40:00	31200	549	570	0	40267	187	83	0	33953	73	4	0	5096	289	483	0	1218
08:45:00	31500	537	536	0	40268	168	94	0	34027	66	3	0	5159	303	439	0	1082
08:50:00	31800	496	475	0	40289	159	91	0	34095	65	11	0	5213	272	373	0	981
08:55:00	32100	481	435	0	40335	126	90	0	34131	79	2	0	5290	276	343	0	914
09:00:00	32400	504	401	0	40438	140	77	0	34194	56	5	0	5341	308	319	0	903
09:05:00	32700	459	349	0	40548	133	33	0	34294	55	3	0	5393	271	313	0	861
09:10:00	33000	424	301	0	40671	120	34	0	34380	64	2	0	5455	240	265	0	836
09:15:00	33300	408	314	0	40765	119	20	0	34479	71	2	0	5524	218	292	0	762
09:20:00	33600	391	259	0	40897	121	4	0	34596	62	3	0	5583	208	252	0	718
09:25:00	33900	413	237	0	41073	119	5	0	34710	69	3	0	5649	225	229	0	714
09:30:00	34200	427	250	0	41250	153	4	0	34859	45	6	0	5688	229	240	0	703
09:35:00	34500	439	307	0	41382	134	35	0	34958	71	9	0	5750	234	263	0	674
09:40:00	34800	352	216	0	41518	100	3	0	35055	69	1	0	5818	183	212	0	645
09:45:00	35100	392	223	0	41687	124	3	0	35176	58	5	0	5871	210	215	0	640
09:50:00	35400	387	219	0	41855	109	6	0	35279	63	2	0	5932	215	211	0	644
09:55:00	35700	402	221	0	42036	121	1	0	35399	73	3	0	6002	208	217	0	635
10:00:00	36000	426	225	0	42237	141	4	0	35536	60	4	0	6058	225	217	0	643
10:05:00	36300	394	212	0	42419	121	9	0	35648	53	3	0	6108	220	200	0	663
10:10:00	36600	425	216	0	42628	125	4	0	35769	63	0	0	6171	237	212	0	688
10:15:00	36900	420	240	0	42808	133	4	0	35898	73	3	0	6241	214	233	0	669
10:20:00	37200	412	227	0	42993	119	8	0	36009	68	1	0	6308	225	218	0	676
10:25:00	37500	384	215	0	43162	112	6	0	36115	80	1	0	6387	192	208	0	660
10:30:00	37800	400	224	0	43338	128	5	0	36238	63	2	0	6448	209	217	0	652
10:35:00	38100	417	259	0	43496	115	35	0	36318	63	9	0	6502	239	215	0	676
10:40:00	38400	544	468	0	43572	132	127	0	36323	63	17	0	6548	349	324	0	701
10:45:00	38700	425	268	0	43729	142	4	0	36461	58	2	0	6604	225	262	0	664
10:50:00	39000	426	248	0	43907	139	8	0	36592	61	4	0	6661	226	236	0	654
10:55:00	39300	411	260	0	44058	151	3	0	36740	72	3	0	6730	188	254	0	588
11:00:00	39600	376	198	0	44236	130	5	0	36865	41	1	0	6770	205	192	0	601
11:05:00	39900	404	227	0	44413	119	5	0	36979	74	0	0	6844	211	222	0	590
11:10:00	40200	407	217	0	44603	123	6	0	37096	64	0	0	6908	220	211	0	599
11:15:00	40500	369	180	0	44792	107	2	0	37201	51	3	0	6956	211	175	0	635
11:20:00	40800	404	204	0	44992	125	3	0	37323	59	3	0	7012	220	198	0	657
11:25:00	41100	395	213	0	45174	122	4	0	37441	61	4	0	7069	212	205	0	664
11:30:00	41400	386	234	0	45326	127	5	0	37563	68	5	0	7132	191	224	0	631
11:35:00	41700	425	222	0	45529	131	15	0	37679	49	3	0	7178	245	204	0	672
11:40:00	42000	436	250	0	45715	148	11	0	37816	61	0	0	7239	227	239	0	660
11:45:00	42300	376	223	0	45868	142	2	0	37956	57	1	0	7295	177	220	0	617
11:50:00	42600	381	203	0	46046	104	9	0	38051	61	2	0	7354	216	192	0	641
11:55:00	42900	389	220	0	46215	114	8	0	38157	72	2	0	7424	203	210	0	634
12:00:00	43200	368	192	0	46391	115	2	0	38270	54	3	0	7475	199	187	0	646
12:05:00	43500	386	195	0	46582	100	5	0	38365	68	1	0	7542	218	189	0	675
12:10:00	43800	405	241	0	46746	142	4	0	38503	65	5	0	7602	198	232	0	641
12:15:00	44100	402	219	0	46929	122	7	0	38618	59	3	0	7658	221	209	0	653
12:20:00	44400	374	225	0	47078	132	4	0	38746	53	3	0	7708	189	218	0	624
12:25:00	44700	382	215	0	47245	110	4	0	38852	70	6	0	7772	202	205	0	621
12:30:00	45000	384	190	0	47439	108	8	0	38952	53	2	0	7823	223	180	0	664
12:35:00	45300	444	273	0	47610	114	42	0	39024	66	10	0	7879	264	221	0	707
12:40:00	45600	387	269	0	47728	119	23	0	39120	57	2	0	7934	211	244	0	674
12:45:00	45900	365	203	0	47890	132	1	0	39251	45	1	0	7978	188	201	0	661
12:50:00	46200	396	221	0	48065	124	2	0	39373	60	2	0	8036	212	217	0	656
12:55:00	46500	395	221	0	48239	132	3	0	39502	57	5	0	8088	206	213	0	649
13:00:00	46800	443	244	0	48438	147	7	0	39642	63	5	0	8146	233	232	0	650
13:05:00	47100	390	231	0	48597	127	5	0	39764	65	5	0	8206	198	221	0	627
13:10:00	47400	415	233	0	48779	135	7	0	39892	59	4	0	8261	221	222	0	626
13:15:00	47700	377	208	0	48948	117	5	0	40004	60	1	0	8320	200	202	0	624
13:20:00	48000	377	181	0	49144	106	3	0	40107	51	2	0	8369	220	176	0	668
13:25:00	48300	390	207	0	49327	130	4	0	40233	47	2	0	8414	213	201	0	680
13:30:00	48600	384	229	0	49482	122	4	0	40351	63	1	0	8476	199	224	0	655
13:35:00	48900	413	258	0	49637	135	17	0	40469	60	7	0	8529	218	234	0	639
13:40:00	49200	500	383	0	49754	120	108	0	40481	56	2	0	8583	324	273	0	690
13:45:00	49500	429	266	0	49917	139	7	0	40613	64	0	0	8647	226	259	0	657
13:50:00	49800	391	233	0	50075	121	1	0	40733	70	1	0	8716	200	231	0	626
13:55:00	50100	399	211	0	50263	127	1	0	40859	53	3	0	8766	219	207	0	638
14:00:00	50400	413	217	0	50459	136	2	0	40993	60	1	0	8825	217	214	0	641
14:05:00	50700	423	223	0	50659	121	7	0	41107	67	2	0	8890	235	214	0	662
14:10:00	51000	358	219	0	50798	126	3	0	41230	65	3	0	8952	167	213	0	616
14:15:00	51300	361	198	0	50961	108	1	0	41337	69	2	0	9019	184	195	0	605
14:20:00	51600	404	219	0	51146	127	3	0	41461	71	2	0	9088	206	214	0	597
14:25:00	51900	375	182	0	51339	97	2	0	41556	58	4	0	9142	220	176	0	641
14:30:00	52200	406	225	0	51520	131	4	0	41683	58	3	0	9197	217	218	0	640
14:35:00	52500	468	308	0	51680	121	36	0	41768	43	72	0	9168	304	200	0	744
14:40:00	52800	431	273	0	51838	117	7	0	41878	63	23	0	9208	251	243	0	752
14:45:00	53100	432	284	0	51986	112	1	0	41989	109	3	0	9314	211	280	0	683
14:50:00	53400	403	236	0	52153	131	6	0	42114	62	4	0	9372	210	226	0	667
14:55:00	53700	405	227	0	52331	130	1	0	42243	65	2	0	9435	210	224	0	653
15:00:00	54000	403	236	0	52498	133	0	0	42376	73	2	0	9506	197	234	0	616
15:05:00	54300	378	215	0	52661	125	6	0	42495	57	4	0	9559	196	205	0	607
15:10:00	54600	367	199	0	52829	112	9	0	42598	49	2	0	9606	206	188	0	625
15:15:00	54900	399	209	0	53019	118	1	0	42715	65	4	0	9667	216	204	0	637
15:20:00	55200	372	218	0	53173	130	2	0	42843	61	1	0	9727	181	215	0	603
15:25:00	55500	397	214	0	53356	119	2	0	42960	68	5	0	9790	210	207	0	606
15:30:00	55800	363	192	0	53527	129	2	0	43087	44	4	0	9830	190	186	0	610
15:35:00	56100	472	293	0	53706	115	31	0	43171	83	43	0	9870	274	219	0	665
15:40:00	56400	390	246	0	53850	101	10	0	43262	56	14	0	9912	233	222	0	676
15:45:00	56700	402	226	0	54026	121	3	0	43380	54	0	0	9966	227	223	0	680
15:50:00	57000	408	222	0	54212	132	1	0	43511	58	0	0	10024	218	221	0	677
15:55:00	57300	408	241	0	54379	131	3	0	43639	69	3	0	10090	208	235	0	650
16:00:00	57600	447	241	0	54585	148	1	0	43786	67	2	0	10155	232	238	0	644
16:05:00	57900	406	209	0	54782	119	4	0	43901	65	2	0	10218	222	203	0	663
16:10:00	58200	378	206	0	54954	111	0	0	44012	76	0	0	10294	191	206	0	648
16:15:00	58500	428	224	0	55158	123	2	0	44133	73	3	0	10364	232	219	0	661
16:20:00	58800	379	219	0	55318	131	2	0	44262	59	3	0	10420	189	214	0	636
16:25:00	59100	422	218	0	55522	129	3	0	44388	66	1	0	10485	227	214	0	649
16:30:00	59400	404	219	0	55707	138	2	0	44524	57	3	0	10539	209	214	0	644
16:35:00	59700	532	314	0	55925	162	3	0	44683	68	44	0	10563	302	267	0	679
16:40:00	60000	448	262	0	56111	140	4	0	44819	67	10	0	10620	241	248	0	672
16:45:00	60300	499	244	0	56366	145	1	0	44963	78	3	0	10695	276	240	0	708
16:50:00	60600	591	261	0	56696	174	3	0	45134	61	4	0	10752	356	254	0	810
16:55:00	60900	767	339	0	57124	224	5	0	45353	79	1	0	10830	464	333	0	941
17:00:00	61200	1148	462	0	57810	331	5	0	45679	84	3	0	10911	733	454	0	1220
17:05:00	61500	1715	661	0	58864	501	8	0	46172	117	3	0	11025	1097	650	0	1667
17:10:00	61800	2479	958	0	60385	757	6	0	46923	154	4	0	11175	1568	948	0	2287
17:15:00	62100	3419	1367	0	62437	1123	13	0	48033	200	1	0	11374	2096	1353	0	3030
17:20:00	62400	4213	1684	0	64966	1400	8	0	49425	210	3	0	11581	2603	1673	0	3960
17:25:00	62700	4944	2140	0	67770	1748	8	0	51165	314	3	0	11892	2882	2129	0	4713
17:30:00	63000	5145	2350	0	70565	1895	9	0	53051	356	6	0	12242	2894	2335	0	5272
17:35:00	63300	4883	2480	0	72968	1943	19	0	54975	420	1	0	12661	2520	2460	0	5332
17:40:00	63600	4250	2356	0	74862	1761	12	0	56724	442	1	0	13102	2047	2343	0	5036
17:45:00	63900	3537	2110	0	76289	1514	7	0	58231	421	3	0	13520	1602	2100	0	4538
17:50:00	64200	2689	1780	0	77198	1220	11	0	59440	387	5	0	13902	1082	1764	0	3856
17:55:00	64500	1942	1403	0	77737	903	11	0	60332	299	0	0	14201	740	1392	0	3204
18:00:00	64800	1472	1194	0	78015	722	1	0	61053	278	1	0	14478	472	1192	0	2484
18:05:00	65100	1009	838	0	78186	465	2	0	61516	201	0	0	14679	343	836	0	1991
18:10:00	65400	732	650	0	78268	336	4	0	61848	145	0	0	14824	251	646	0	1596
18:15:00	65700	630	533	0	78365	257	2	0	62103	122	0	0	14946	251	531	0	1316
18:20:00	66000	521	431	0	78455	227	0	0	62330	90	0	0	15036	204	431	0	1089
18:25:00	66300	439	349	0	78545	144	0	0	62474	77	0	0	15113	218	349	0	958
18:30:00	66600	434	312	0	78667	154	1	0	62627	63	0	0	15176	217	311	0	864
18:35:00	66900	411	282	0	78796	136	2	0	62761	66	5	0	15237	209	275	0	798
18:40:00	67200	415	283	0	78928	142	8	0	62895	50	6	0	15281	223	269	0	752
18:45:00	67500	387	239	0	79076	118	0	0	63013	77	0	0	15358	192	239	0	705
18:50:00	67800	410	254	0	79232	118	0	0	63131	77	22	0	15413	215	232	0	688
18:55:00	68100	387	230	0	79389	116	0	0	63247	73	4	0	15482	198	226	0	660
19:00:00	68400	368	207	0	79550	113	1	0	63359	57	5	0	15534	198	201	0	657
19:05:00	68700	361	199	0	79712	108	1	0	63466	49	3	0	15580	204	195	0	666
19:10:00	69000	422	230	0	79904	136	0	0	63602	59	1	0	15638	227	229	0	664
19:15:00	69300	381	221	0	80064	117	1	0	63718	65	2	0	15701	199	218	0	645
19:20:00	69600	406	227	0	80243	115	0	0	63833	79	3	0	15777	212	224	0	633
19:25:00	69900	372	214	0	80401	122	0	0	63955	60	1	0	15836	190	213	0	610
19:30:00	70200	367	194	0	80574	102	0	0	64057	66	2	0	15900	199	192	0	617
19:35:00	70500	401	196	0	80779	123	3	0	64177	56	3	0	15953	222	190	0	649
19:40:00	70800	383	209	0	80953	141	8	0	64310	46	0	0	15999	196	201	0	644
19:45:00	71100	187	190	0	80950	108	0	0	64418	60	3	0	16056	19	187	0	476
19:50:00	71400	151	157	0	80944	73	2	0	64489	58	3	0	16111	20	152	0	344
19:55:00	71700	102	112	0	80934	50	1	0	64538	31	3	0	16139	21	108	0	257
20:00:00	72000	65	76	0	80923	27	0	0	64565	29	0	0	16168	9	76	0	190
20:05:00	72300	63	64	0	80922	24	3	0	64586	19	0	0	16187	20	61	0	149
20:10:00	72600	29	31	0	80920	11	0	0	64597	8	1	0	16194	10	30	0	129
20:15:00	72900	25	30	0	80915	5	3	0	64599	8	0	0	16202	12	27	0	114
20:20:00	73200	17	26	0	80906	7	0	0	64606	3	0	0	16205	7	26	0	95
20:25:00	73500	22	25	0	80903	2	0	0	64608	8	0	0	16213	12	25	0	82
20:30:00	73800	16	17	0	80902	1	0	0	64609	5	0	0	16218	10	17	0	75
20:35:00	74100	13	13	0	80902	1	0	0	64610	0	0	0	16218	12	13	0	74
20:40:00	74400	107	107	0	80902	3	6	0	64607	2	78	0	16142	102	23	0	153
20:45:00	74700	61	56	0	80907	5	0	0	64612	3	4	0	16141	53	52	0	154
20:50:00	75000	75	70	0	80912	0	0	0	64612	44	0	0	16185	31	70	0	115
20:55:00	75300	38	40	0	80910	2	0	0	64614	23	0	0	16208	13	40	0	88
21:00:00	75600	7	14	0	80903	0	0	0	64614	6	0	0	16214	1	14	0	75
21:05:00	75900	9	17	0	80895	0	0	0	64614	9	0	0	16223	0	17	0	58
21:10:00	76200	5	16	0	80884	0	0	0	64614	5	0	0	16228	0	16	0	42
21:15:00	76500	6	15	0	80875	0	2	0	64612	3	0	0	16231	3	13	0	32
21:20:00	76800	2	5	0	80872	0	0	0	64612	1	0	0	16232	1	5	0	28
21:25:00	77100	0	6	0	80866	0	0	0	64612	0	0	0	16232	0	6	0	22
21:30:00	77400	0	11	0	80855	0	0	0	64612	0	0	0	16232	0	11	0	11
21:35:00	77700	9	11	0	80853	1	1	0	64612	0	5	0	16227	8	5	0	14
21:40:00	78000	11	11	0	80853	1	6	0	64607	1	0	0	16228	9	5	0	18
21:45:00	78300	4	5	0	80852	1	0	0	64608	1	0	0	16229	2	5	0	15
21:50:00	78600	6	9	0	80849	2	1	0	64609	1	0	0	16230	3	8	0	10
21:55:00	78900	1	2	0	80848	0	0	0	64609	0	0	0	16230	1	2	0	9
22:00:00	79200	2	3	0	80847	1	0	0	64610	0	0	0	16230	1	3	0	7
22:05:00	79500	7	7	0	80847	2	3	0	64609	0	0	0	16230	5	4	0	8
22:10:00	79800	12	14	0	80845	0	12	0	64597	0	0	0	16230	12	2	0	18
22:15:00	80100	1	10	0	80836	0	1	0	64596	0	0	0	16230	1	9	0	10
22:20:00	80400	0	3	0	80833	0	0	0	64596	0	0	0	16230	0	3	0	7
22:25:00	80700	1	3	0	80831	0	0	0	64596	0	0	0	16230	1	3	0	5
22:30:00	81000	3	3	0	80831	0	0	0	64596	2	0	0	16232	1	3	0	3
22:35:00	81300	2	2	0	80831	0	1	0	64595	0	1	0	16231	2	0	0	5
22:40:00	81600	15	15	0	80831	1	11	0	64585	0	0	0	16231	14	4	0	15
22:45:00	81900	30	31	0	80830	4	21	0	64568	0	0	0	16231	26	10	0	31
22:50:00	82200	10	10	0	80830	2	8	0	64562	0	0	0	16231	8	2	0	37
22:55:00	82500	5	9	0	80826	2	0	0	64564	0	0	0	16231	3	9	0	31
23:00:00	82800	1	4	0	80823	0	0	0	64564	0	0	0	16231	1	4	0	28
23:05:00	83100	3	6	0	80820	0	2	0	64562	0	0	0	16231	3	4	0	27
23:10:00	83400	3	14	0	80809	2	1	0	64563	0	0	0	16231	1	13	0	15
23:15:00	83700	3	11	0	80801	1	1	0	64563	0	0	0	16231	2	10	0	7
23:20:00	84000	1	2	0	80800	1	0	0	64564	0	0	0	16231	0	2	0	5
23:25:00	84300	3	3	0	80800	1	0	0	64565	1	0	0	16232	1	3	0	3
23:30:00	84600	1	1	0	80800	0	0	0	64565	0	0	0	16232	1	1	0	3
23:35:00	84900	2	2	0	80800	0	1	0	64564	0	0	0	16232	2	1	0	4
23:40:00	85200	7	7	0	80800	2	4	0	64562	0	1	0	16231	5	2	0	7
23:45:00	85500	25	25	0	80800	1	23	0	64540	0	0	0	16231	24	2	0	29
23:50:00	85800	13	13	0	80800	1	11	0	64530	0	0	0	16231	12	2	0	39
23:55:00	86100	2	6	0	80796	0	0	0	64530	0	0	0	16231	2	6	0	35
24:00:00	86400	2	6	0	80792	1	0	0	64531	0	0	0	16231	1	6	0	30
24:05:00	86700	6	12	0	80786	1	3	0	64529	0	0	0	16231	5	9	0	26
24:10:00	87000	7	13	0	80780	4	1	0	64532	0	0	0	16231	3	12	0	17
24:15:00	87300	1	11	0	80770	1	0	0	64533	0	0	0	16231	0	11	0	6
24:20:00	87600	1	5	0	80766	0	1	0	64532	0	0	0	16231	1	4	0	3
24:25:00	87900	1	1	0	80766	0	0	0	64532	1	0	0	16232	0	1	0	2
24:30:00	88200	0	1	0	80765	0	0	0	64532	0	0	0	16232	0	1	0	1
24:35:00	88500	3	3	0	80765	0	1	0	64531	0	1	0	16231	3	1	0	3
24:40:00	88800	22	23	0	80764	2	2	0	64531	2	12	0	16221	18	9	0	12
24:45:00	89100	9	9	0	80764	0	0	0	64531	2	0	0	16223	7	9	0	10
24:50:00	89400	9	9	0	80764	0	1	0	64530	5	0	0	16228	4	8	0	6
24:55:00	89700	3	3	0	80764	0	0	0	64530	3	0	0	16231	0	3	0	3
25:00:00	90000	1	1	0	80764	0	0	0	64530	1	0	0	16232	0	1	0	2
25:05:00	90300	0	0	0	80764	0	0	0	64530	0	0	0	16232	0	0	0	2
25:10:00	90600	7	8	0	80763	0	6	0	64524	0	0	0	16232	7	2	0	7
25:15:00	90900	2	5	0	80760	1	1	0	64524	0	0	0	16232	1	4	0	4
25:20:00	91200	1	3	0	80758	0	1	0	64523	0	0	0	16232	1	2	0	3
25:25:00	91500	0	1	0	80757	0	0	0	64523	0	0	0	16232	0	1	0	2
25:30:00	91800	0	1	0	80756	0	0	0	64523	0	0	0	16232	0	1	0	1
25:35:00	92100	8	9	0	80755	0	0	0	64523	0	6	0	16226	8	3	0	6
25:40:00	92400	16	16	0	80755	2	3	0	64522	2	5	0	16223	12	8	0	10
25:45:00	92700	3	3	0	80755	0	0	0	64522	2	0	0	16225	1	3	0	8
25:50:00	93000	1	2	0	80754	0	0	0	64522	1	0	0	16226	0	2	0	6
25:55:00	93300	0	0	0	80754	0	0	0	64522	0	0	0	16226	0	0	0	6
26:00:00	93600	2	2	0	80754	0	0	0	64522	0	0	0	16226	2	2	0	6
26:05:00	93900	3	3	0	80754	0	0	0	64522	0	0	0	16226	3	3	0	6
26:10:00	94200	2	2	0	80754	0	1	0	64521	0	0	0	16226	2	1	0	7
