time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
06:05:00	21900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
06:10:00	22200	7	0	0	8	0	0	0	0	0	0	0	0	7	0	0	8
06:15:00	22500	7	5	0	10	4	0	0	4	1	0	0	1	2	5	0	5
06:20:00	22800	21	11	0	20	4	4	0	4	1	0	0	2	16	7	0	14
06:25:00	23100	29	11	0	38	4	3	0	5	0	2	0	0	25	6	0	33
06:30:00	23400	30	20	0	48	8	5	0	8	1	1	0	0	21	14	0	40
06:35:00	23700	56	28	0	76	11	7	0	12	2	0	0	2	43	21	0	62
06:40:00	24000	128	47	0	157	23	15	0	20	2	2	0	2	103	30	0	135
06:45:00	24300	272	96	0	333	52	19	0	53	9	1	0	10	211	76	0	270
06:50:00	24600	522	212	0	643	96	56	0	93	15	12	0	13	411	144	0	537
06:55:00	24900	1138	408	0	1373	214	100	0	207	23	13	0	23	901	295	0	1143
07:00:00	25200	2100	811	0	2662	414	203	0	418	38	27	0	34	1648	581	0	2210
07:05:00	25500	3875	1564	0	4973	782	409	0	791	88	42	0	80	3005	1113	0	4102
07:10:00	25800	6247	2886	0	8334	1369	785	0	1375	157	89	0	148	4721	2012	0	6811
07:15:00	26100	9145	4611	0	12868	2180	1232	0	2323	237	148	0	237	6728	3231	0	10308
07:20:00	26400	11971	6723	0	18116	3096	1733	0	3686	386	217	0	406	8489	4773	0	14024
07:25:00	26700	14017	8326	0	23807	3986	1931	0	5741	527	281	0	652	9504	6114	0	17414
07:30:00	27000	15090	9689	0	29208	4790	2006	0	8525	658	359	0	951	9642	7324	0	19732
07:35:00	27300	15111	10570	0	33749	5222	2029	0	11718	831	384	0	1398	9058	8157	0	20633
07:40:00	27600	13377	10262	0	36864	5094	1736	0	15076	885	365	0	1918	7398	8161	0	19870
07:45:00	27900	11457	9588	0	38733	4779	1349	0	18506	863	396	0	2385	5815	7843	0	17842
07:50:00	28200	8810	8119	0	39424	4165	962	0	21709	853	236	0	3002	3792	6921	0	14713
07:55:00	28500	6914	6951	0	39387	3455	840	0	24324	686	296	0	3392	2773	5815	0	11671
08:00:00	28800	5108	5371	0	39124	2691	664	0	26351	532	252	0	3672	1885	4455	0	9101
08:05:00	29100	3664	4088	0	38700	1890	477	0	27764	511	221	0	3962	1263	3390	0	6974
08:10:00	29400	2573	3093	0	38180	1342	410	0	28696	356	122	0	4196	875	2561	0	5288
08:15:00	29700	2092	2577	0	37695	1021	443	0	29274	258	120	0	4334	813	2014	0	4087
08:20:00	30000	1384	1773	0	37306	590	272	0	29592	212	89	0	4457	582	1412	0	3257
08:25:00	30300	1018	1355	0	36969	439	198	0	29833	130	32	0	4555	449	1125	0	2581
08:30:00	30600	848	1199	0	36618	322	188	0	29967	113	16	0	4652	413	995	0	1999
08:35:00	30900	981	1226	0	36373	246	299	0	29914	88	138	0	4602	647	789	0	1857
08:40:00	31200	1950	2721	0	35602	187	1169	0	28932	88	303	0	4387	1675	1249	0	2283
08:45:00	31500	2124	3230	0	34496	168	1178	0	27922	157	415	0	4129	1799	1637	0	2445
08:50:00	31800	2441	3841	0	33096	159	1506	0	26575	144	464	0	3809	2138	1871	0	2712
08:55:00	32100	3009	4853	0	31252	126	1745	0	24956	194	760	0	3243	2689	2348	0	3053
09:00:00	32400	2548	4316	0	29484	151	1475	0	23632	275	394	0	3124	2122	2447	0	2728
09:05:00	32700	2455	4038	0	27901	158	1372	0	22418	180	466	0	2838	2117	2200	0	2645
09:10:00	33000	2169	3589	0	26481	148	1297	0	21269	196	279	0	2755	1825	2013	0	2457
09:15:00	33300	1877	3132	0	25226	148	1035	0	20382	215	222	0	2748	1514	1875	0	2096
09:20:00	33600	1913	2940	0	24199	156	1117	0	19421	173	188	0	2733	1584	1635	0	2045
09:25:00	33900	2018	2932	0	23285	166	1256	0	18331	124	192	0	2665	1728	1484	0	2289
09:30:00	34200	1858	2722	0	22421	179	1087	0	17423	121	183	0	2603	1558	1452	0	2395
09:35:00	34500	1733	2576	0	21578	185	952	0	16656	130	194	0	2539	1418	1430	0	2383
09:40:00	34800	1663	2517	0	20724	153	866	0	15943	120	259	0	2400	1390	1392	0	2381
09:45:00	35100	1772	2590	0	19906	177	829	0	15291	175	294	0	2281	1420	1467	0	2334
09:50:00	35400	1796	2632	0	19070	168	752	0	14707	161	402	0	2040	1467	1478	0	2323
09:55:00	35700	1649	2307	0	18412	186	630	0	14263	186	334	0	1892	1277	1343	0	2257
10:00:00	36000	1860	2496	0	17776	227	702	0	13788	238	335	0	1795	1395	1459	0	2193
10:05:00	36300	1712	2356	0	17132	203	657	0	13334	208	322	0	1681	1301	1377	0	2117
10:10:00	36600	1557	2038	0	16651	208	617	0	12925	197	146	0	1732	1152	1275	0	1994
10:15:00	36900	1387	1812	0	16226	229	516	0	12638	161	141	0	1752	997	1155	0	1836
10:20:00	37200	1619	2001	0	15844	201	504	0	12335	169	393	0	1528	1249	1104	0	1981
10:25:00	37500	1847	2211	0	15480	196	556	0	11975	281	489	0	1320	1370	1166	0	2185
10:30:00	37800	1832	2216	0	15096	224	408	0	11791	444	382	0	1382	1164	1426	0	1923
10:35:00	38100	1576	1938	0	14734	200	416	0	11575	255	344	0	1293	1121	1178	0	1866
10:40:00	38400	1404	1681	0	14457	212	431	0	11356	191	253	0	1231	1001	997	0	1870
10:45:00	38700	1217	1472	0	14202	216	352	0	11220	182	123	0	1290	819	997	0	1692
10:50:00	39000	1444	1720	0	13926	220	491	0	10949	184	195	0	1279	1040	1034	0	1698
10:55:00	39300	1421	1712	0	13635	251	449	0	10751	179	218	0	1240	991	1045	0	1644
11:00:00	39600	1250	1466	0	13419	204	354	0	10601	163	192	0	1211	883	920	0	1607
11:05:00	39900	1277	1461	0	13235	195	470	0	10326	154	135	0	1230	928	856	0	1679
11:10:00	40200	1180	1286	0	13129	219	361	0	10184	146	120	0	1256	815	805	0	1689
11:15:00	40500	1080	1189	0	13020	173	336	0	10021	158	86	0	1328	749	767	0	1671
11:20:00	40800	1043	1089	0	12974	202	276	0	9947	149	98	0	1379	692	715	0	1648
11:25:00	41100	1247	1360	0	12861	217	400	0	9764	149	125	0	1403	881	835	0	1694
11:30:00	41400	1156	1289	0	12728	244	324	0	9684	151	115	0	1439	761	850	0	1605
11:35:00	41700	1052	1157	0	12623	212	288	0	9608	137	91	0	1485	703	778	0	1530
11:40:00	42000	1001	1077	0	12547	210	278	0	9540	121	93	0	1513	670	706	0	1494
11:45:00	42300	1000	1121	0	12426	219	291	0	9468	116	101	0	1528	665	729	0	1430
11:50:00	42600	918	1041	0	12303	179	254	0	9393	100	81	0	1547	639	706	0	1363
11:55:00	42900	978	985	0	12296	187	272	0	9308	130	77	0	1600	661	636	0	1388
12:00:00	43200	984	1010	0	12270	213	272	0	9249	116	73	0	1643	655	665	0	1378
12:05:00	43500	948	988	0	12230	180	232	0	9197	129	99	0	1673	639	657	0	1360
12:10:00	43800	846	848	0	12228	210	145	0	9262	114	83	0	1704	522	620	0	1262
12:15:00	44100	868	844	0	12252	196	148	0	9310	132	80	0	1756	540	616	0	1186
12:20:00	44400	783	753	0	12282	194	120	0	9384	112	91	0	1777	477	542	0	1121
12:25:00	44700	751	700	0	12333	155	107	0	9432	128	81	0	1824	468	512	0	1077
12:30:00	45000	751	609	0	12475	177	98	0	9511	105	70	0	1859	469	441	0	1105
12:35:00	45300	765	639	0	12601	174	107	0	9578	115	72	0	1902	476	460	0	1121
12:40:00	45600	755	654	0	12702	183	106	0	9655	107	75	0	1934	465	473	0	1113
12:45:00	45900	726	636	0	12792	198	117	0	9736	94	56	0	1972	434	463	0	1084
12:50:00	46200	793	669	0	12916	194	130	0	9800	100	58	0	2014	499	481	0	1102
12:55:00	46500	801	695	0	13022	196	142	0	9854	106	64	0	2056	499	489	0	1112
13:00:00	46800	779	681	0	13120	190	106	0	9938	109	76	0	2089	480	499	0	1093
13:05:00	47100	770	693	0	13197	183	116	0	10005	124	65	0	2148	463	512	0	1044
13:10:00	47400	798	695	0	13300	202	124	0	10083	112	74	0	2186	484	497	0	1031
13:15:00	47700	735	636	0	13399	172	110	0	10145	113	67	0	2232	450	459	0	1022
13:20:00	48000	752	593	0	13558	176	88	0	10233	99	73	0	2258	477	432	0	1067
13:25:00	48300	720	593	0	13685	187	107	0	10313	96	50	0	2304	437	436	0	1068
13:30:00	48600	727	664	0	13748	181	112	0	10382	95	66	0	2333	451	486	0	1033
13:35:00	48900	710	616	0	13842	180	96	0	10466	109	51	0	2391	421	469	0	985
13:40:00	49200	722	610	0	13954	176	102	0	10540	94	66	0	2419	452	442	0	995
13:45:00	49500	744	589	0	14109	182	85	0	10637	114	69	0	2464	448	435	0	1008
13:50:00	49800	751	625	0	14235	173	118	0	10692	110	65	0	2509	468	442	0	1034
13:55:00	50100	752	656	0	14331	179	101	0	10770	103	76	0	2536	470	479	0	1025
14:00:00	50400	790	655	0	14466	188	129	0	10829	96	84	0	2548	506	442	0	1089
14:05:00	50700	777	657	0	14586	175	125	0	10879	104	61	0	2591	498	471	0	1116
14:10:00	51000	696	651	0	14631	182	117	0	10944	107	56	0	2642	407	478	0	1045
14:15:00	51300	706	599	0	14738	171	104	0	11011	115	59	0	2698	420	436	0	1029
14:20:00	51600	714	642	0	14810	174	102	0	11083	104	62	0	2740	436	478	0	987
14:25:00	51900	683	571	0	14922	146	88	0	11141	98	63	0	2775	439	420	0	1006
14:30:00	52200	700	613	0	15009	172	99	0	11214	102	60	0	2817	426	454	0	978
14:35:00	52500	658	543	0	15124	155	100	0	11269	82	47	0	2852	421	396	0	1003
14:40:00	52800	688	543	0	15269	164	78	0	11355	102	56	0	2898	422	409	0	1016
14:45:00	53100	709	609	0	15369	160	99	0	11416	110	63	0	2945	439	447	0	1008
14:50:00	53400	676	549	0	15496	171	89	0	11498	92	54	0	2983	413	406	0	1015
14:55:00	53700	734	607	0	15623	186	95	0	11589	107	58	0	3032	441	454	0	1002
15:00:00	54000	790	667	0	15746	188	122	0	11655	113	91	0	3054	489	454	0	1037
15:05:00	54300	862	790	0	15818	179	139	0	11695	135	145	0	3044	548	506	0	1079
15:10:00	54600	951	890	0	15879	168	134	0	11729	94	266	0	2872	689	490	0	1278
15:15:00	54900	1048	930	0	15997	167	103	0	11793	198	212	0	2858	683	615	0	1346
15:20:00	55200	994	939	0	16052	201	102	0	11892	209	142	0	2925	584	695	0	1235
15:25:00	55500	839	775	0	16116	165	100	0	11957	172	108	0	2989	502	567	0	1170
15:30:00	55800	787	730	0	16173	170	98	0	12029	135	131	0	2993	482	501	0	1151
15:35:00	56100	830	749	0	16254	161	107	0	12083	157	98	0	3052	512	544	0	1119
15:40:00	56400	747	682	0	16319	159	90	0	12152	131	80	0	3103	457	512	0	1064
15:45:00	56700	756	621	0	16454	167	93	0	12226	115	80	0	3138	474	448	0	1090
15:50:00	57000	745	634	0	16565	181	94	0	12313	111	74	0	3175	453	466	0	1077
15:55:00	57300	769	658	0	16676	183	116	0	12380	111	61	0	3225	475	481	0	1071
16:00:00	57600	832	684	0	16824	202	126	0	12456	120	77	0	3268	510	481	0	1100
16:05:00	57900	822	696	0	16950	177	129	0	12504	121	88	0	3301	524	479	0	1145
16:10:00	58200	821	735	0	17036	162	99	0	12567	119	165	0	3255	540	471	0	1214
16:15:00	58500	945	827	0	17154	170	112	0	12625	167	172	0	3250	608	543	0	1279
16:20:00	58800	822	755	0	17221	194	86	0	12733	159	85	0	3324	469	584	0	1164
16:25:00	59100	838	733	0	17326	175	103	0	12805	148	97	0	3375	515	533	0	1146
16:30:00	59400	820	725	0	17421	190	99	0	12896	113	108	0	3380	517	518	0	1145
16:35:00	59700	867	744	0	17544	211	116	0	12991	139	61	0	3458	517	567	0	1095
16:40:00	60000	860	688	0	17716	204	106	0	13089	142	72	0	3528	514	510	0	1099
16:45:00	60300	943	699	0	17960	216	110	0	13195	133	77	0	3584	594	512	0	1181
16:50:00	60600	1235	788	0	18407	306	113	0	13388	118	84	0	3618	811	591	0	1401
16:55:00	60900	1755	1059	0	19103	448	184	0	13652	147	81	0	3684	1160	794	0	1767
17:00:00	61200	2793	1449	0	20447	766	233	0	14185	163	78	0	3769	1864	1138	0	2493
17:05:00	61500	4519	2297	0	22669	1249	403	0	15031	251	91	0	3929	3019	1803	0	3709
17:10:00	61800	6686	3445	0	25910	2027	546	0	16512	342	99	0	4172	4317	2800	0	5226
17:15:00	62100	9311	4762	0	30459	2956	689	0	18779	416	170	0	4418	5939	3903	0	7262
17:20:00	62400	11464	5955	0	35968	3796	789	0	21786	543	152	0	4809	7125	5014	0	9373
17:25:00	62700	13316	7282	0	42002	4775	828	0	25733	724	129	0	5404	7817	6325	0	10865
17:30:00	63000	13609	7607	0	48004	5068	728	0	30073	857	111	0	6150	7684	6768	0	11781
17:35:00	63300	13121	7844	0	53281	5201	705	0	34569	933	107	0	6976	6987	7032	0	11736
17:40:00	63600	11409	7324	0	57366	4684	613	0	38640	994	152	0	7818	5731	6559	0	10908
17:45:00	63900	9189	6303	0	60252	3942	465	0	42117	924	117	0	8625	4323	5721	0	9510
17:50:00	64200	6893	5183	0	61962	3074	511	0	44680	788	64	0	9349	3031	4608	0	7933
17:55:00	64500	4892	4108	0	62746	2168	432	0	46416	628	117	0	9860	2096	3559	0	6470
18:00:00	64800	3426	3184	0	62988	1538	329	0	47625	532	83	0	10309	1356	2772	0	5054
18:05:00	65100	2597	2743	0	62842	968	496	0	48097	390	152	0	10547	1239	2095	0	4198
18:10:00	65400	1842	2184	0	62500	649	478	0	48268	268	67	0	10748	925	1639	0	3484
18:15:00	65700	1621	1990	0	62131	436	513	0	48191	199	142	0	10805	986	1335	0	3135
18:20:00	66000	1597	2017	0	61711	327	488	0	48030	163	355	0	10613	1107	1174	0	3068
18:25:00	66300	1109	1545	0	61275	221	392	0	47859	164	59	0	10718	724	1094	0	2698
18:30:00	66600	1194	1596	0	60873	206	478	0	47587	130	118	0	10730	858	1000	0	2556
18:35:00	66900	1043	1432	0	60484	173	383	0	47377	119	119	0	10730	751	930	0	2377
18:40:00	67200	976	1366	0	60094	167	412	0	47132	83	77	0	10736	726	877	0	2226
18:45:00	67500	1021	1393	0	59722	148	419	0	46861	113	117	0	10732	760	857	0	2129
18:50:00	67800	922	1200	0	59444	133	407	0	46587	104	48	0	10788	685	745	0	2069
18:55:00	68100	937	1204	0	59177	136	323	0	46400	97	157	0	10728	704	724	0	2049
19:00:00	68400	707	948	0	58936	132	205	0	46327	102	42	0	10788	473	701	0	1821
19:05:00	68700	718	989	0	58665	136	181	0	46282	71	93	0	10766	511	715	0	1617
19:10:00	69000	763	938	0	58490	147	170	0	46259	73	110	0	10729	543	658	0	1502
19:15:00	69300	697	894	0	58293	139	165	0	46233	114	49	0	10794	444	680	0	1266
19:20:00	69600	682	777	0	58198	128	156	0	46205	94	64	0	10824	460	557	0	1169
19:25:00	69900	620	668	0	58150	143	107	0	46241	124	31	0	10917	353	530	0	992
19:30:00	70200	589	592	0	58147	120	88	0	46273	86	73	0	10930	383	431	0	944
19:35:00	70500	693	604	0	58236	141	94	0	46320	89	119	0	10900	463	391	0	1016
19:40:00	70800	707	656	0	58287	164	86	0	46398	123	115	0	10908	420	455	0	981
19:45:00	71100	465	561	0	58191	122	76	0	46444	104	107	0	10905	239	378	0	842
19:50:00	71400	301	405	0	58087	93	41	0	46496	75	39	0	10941	133	325	0	650
19:55:00	71700	243	323	0	58007	70	40	0	46526	57	29	0	10969	116	254	0	512
20:00:00	72000	209	262	0	57954	48	54	0	46520	47	16	0	11000	114	192	0	434
20:05:00	72300	212	249	0	57917	42	45	0	46517	40	34	0	11006	130	170	0	394
20:10:00	72600	212	253	0	57876	32	49	0	46500	34	34	0	11006	146	170	0	370
20:15:00	72900	153	189	0	57840	19	39	0	46480	38	13	0	11031	96	137	0	329
20:20:00	73200	145	187	0	57798	26	42	0	46464	20	12	0	11039	99	133	0	295
20:25:00	73500	147	181	0	57764	21	26	0	46459	29	6	0	11062	97	149	0	243
20:30:00	73800	159	193	0	57730	16	69	0	46406	29	12	0	11079	114	112	0	245
20:35:00	74100	197	239	0	57688	19	52	0	46373	19	61	0	11037	159	126	0	278
20:40:00	74400	125	144	0	57669	15	21	0	46367	40	6	0	11071	70	117	0	231
20:45:00	74700	137	152	0	57654	17	22	0	46362	21	16	0	11076	99	114	0	216
20:50:00	75000	205	214	0	57645	12	40	0	46334	21	97	0	11000	172	77	0	311
20:55:00	75300	390	403	0	57632	17	42	0	46309	77	208	0	10869	296	153	0	454
21:00:00	75600	332	434	0	57530	13	50	0	46272	86	157	0	10798	233	227	0	460
21:05:00	75900	234	324	0	57440	4	42	0	46234	64	115	0	10747	166	167	0	459
21:10:00	76200	119	218	0	57341	8	41	0	46201	35	23	0	10759	76	154	0	381
21:15:00	76500	46	142	0	57245	2	14	0	46189	10	13	0	10756	34	115	0	300
21:20:00	76800	51	95	0	57201	0	28	0	46161	12	3	0	10765	39	64	0	275
21:25:00	77100	42	101	0	57142	4	26	0	46139	7	0	0	10772	31	75	0	231
21:30:00	77400	141	206	0	57077	1	36	0	46104	1	99	0	10674	139	71	0	299
21:35:00	77700	44	125	0	56996	2	6	0	46100	2	23	0	10653	40	96	0	243
21:40:00	78000	92	154	0	56934	3	2	0	46101	49	19	0	10683	40	133	0	150
21:45:00	78300	49	104	0	56879	0	2	0	46099	21	14	0	10690	28	88	0	90
21:50:00	78600	15	44	0	56850	1	1	0	46099	9	0	0	10699	5	43	0	52
21:55:00	78900	11	26	0	56835	1	0	0	46100	7	2	0	10704	3	24	0	31
22:00:00	79200	10	15	0	56830	1	1	0	46100	4	1	0	10707	5	13	0	23
22:05:00	79500	112	116	0	56826	0	1	0	46099	1	109	0	10599	111	6	0	128
22:10:00	79800	10	13	0	56823	1	7	0	46093	1	0	0	10600	8	6	0	130
22:15:00	80100	6	27	0	56802	1	0	0	46094	2	0	0	10602	3	27	0	106
22:20:00	80400	9	30	0	56781	0	6	0	46088	1	0	0	10603	8	24	0	90
22:25:00	80700	5	39	0	56747	0	0	0	46088	2	1	0	10604	3	38	0	55
22:30:00	81000	6	33	0	56720	0	2	0	46086	1	0	0	10605	5	31	0	29
22:35:00	81300	3	17	0	56706	0	1	0	46085	2	0	0	10607	1	16	0	14
22:40:00	81600	6	9	0	56703	1	3	0	46083	2	0	0	10609	3	6	0	11
22:45:00	81900	2	5	0	56700	0	0	0	46083	0	2	0	10607	2	3	0	10
22:50:00	82200	3	4	0	56699	0	1	0	46082	1	0	0	10608	2	3	0	9
22:55:00	82500	2	2	0	56699	0	0	0	46082	1	0	0	10609	1	2	0	8
23:00:00	82800	0	2	0	56697	0	0	0	46082	0	0	0	10609	0	2	0	6
23:05:00	83100	5	5	0	56697	0	3	0	46079	0	1	0	10608	5	1	0	10
23:10:00	83400	7	7	0	56697	2	4	0	46077	0	0	0	10608	5	3	0	12
23:15:00	83700	3	4	0	56696	0	1	0	46076	2	0	0	10610	1	3	0	10
23:20:00	84000	2	5	0	56693	0	1	0	46075	0	0	0	10610	2	4	0	8
23:25:00	84300	0	0	0	56693	0	0	0	46075	0	0	0	10610	0	0	0	8
23:30:00	84600	2	5	0	56690	1	1	0	46075	0	0	0	10610	1	4	0	5
23:35:00	84900	1	2	0	56689	0	1	0	46074	0	0	0	10610	1	1	0	5
23:40:00	85200	3	4	0	56688	0	2	0	46072	1	0	0	10611	2	2	0	5
23:45:00	85500	0	2	0	56686	0	0	0	46072	0	0	0	10611	0	2	0	3
23:50:00	85800	0	0	0	56686	0	0	0	46072	0	0	0	10611	0	0	0	3
23:55:00	86100	1	1	0	56686	0	0	0	46072	0	0	0	10611	1	1	0	3
24:00:00	86400	0	1	0	56685	0	0	0	46072	0	0	0	10611	0	1	0	2
24:05:00	86700	2	3	0	56684	0	1	0	46071	0	1	0	10610	2	1	0	3
24:10:00	87000	8	8	0	56684	1	6	0	46066	0	0	0	10610	7	2	0	8
24:15:00	87300	3	4	0	56683	0	3	0	46063	0	0	0	10610	3	1	0	10
24:20:00	87600	1	5	0	56679	0	1	0	46062	0	0	0	10610	1	4	0	7
24:25:00	87900	6	8	0	56677	2	2	0	46062	0	0	0	10610	4	6	0	5
24:30:00	88200	1	3	0	56675	0	1	0	46061	0	0	0	10610	1	2	0	4
24:35:00	88500	0	2	0	56673	0	0	0	46061	0	0	0	10610	0	2	0	2
24:40:00	88800	5	5	0	56673	1	3	0	46059	0	0	0	10610	4	2	0	4
24:45:00	89100	3	6	0	56670	1	2	0	46058	0	0	0	10610	2	4	0	2
24:50:00	89400	2	2	0	56670	0	2	0	46056	0	0	0	10610	2	0	0	4
24:55:00	89700	1	2	0	56669	0	1	0	46055	0	0	0	10610	1	1	0	4
25:00:00	90000	0	1	0	56668	0	0	0	46055	0	0	0	10610	0	1	0	3
25:05:00	90300	7	9	0	56666	1	3	0	46053	0	2	0	10608	6	4	0	5
25:10:00	90600	5	5	0	56666	0	3	0	46050	0	1	0	10607	5	1	0	9
25:15:00	90900	1	1	0	56666	0	0	0	46050	0	0	0	10607	1	1	0	9
25:20:00	91200	5	6	0	56665	0	1	0	46049	0	2	0	10605	5	3	0	11
25:25:00	91500	11	12	0	56664	3	5	0	46047	0	0	0	10605	8	7	0	12
25:30:00	91800	4	8	0	56660	1	1	0	46047	1	0	0	10606	2	7	0	7
25:35:00	92100	2	2	0	56660	1	0	0	46048	0	0	0	10606	1	2	0	6
